i,d,STTi,STTid,Gi,TTd,l.t,DG,HLi,Emerge,RanCrust,RanWat
112,16,20.0,88.747,0,0,0,0,1,0,0.9,0.3
113,16,350.0,88.747,0,0,0,0,1,0,0.9,0.15
114,16,80.0,88.747,0,0,0,0,1,0,0.9,0.3
115,16,120.0,88.747,0,0,0,0,1,0,0.9,0.1
116,16,80.0,88.747,0,0,0,0,1,0,0.9,0.3
117,16,80.0,88.747,0,0,0,0,1,0,0.9,0.3
118,16,180.0,88.747,0,0,0,0,1,0,0.9,0.3
119,16,80.0,88.747,0,0,0,0,1,0,0.9,0.3
120,16,120.0,88.747,0,0,0,0,1,0,0.9,0.1
121,16,50.0,88.747,0,0,0,0,1,0,0.9,0.3
122,16,120.0,88.747,0,0,0,0,1,0,0.9,0.25
123,16,120.0,88.747,0,0,0,0,1,0,0.9,0.3
124,16,120.0,88.747,0,0,0,0,1,0,0.9,0.3
125,16,99999.0,59.015,0,0,0,0,1,0,0.9,0.3
126,16,180.0,88.747,0,0,0,0,1,0,0.9,0.3
127,16,180.0,88.747,0,0,0,0,1,0,0.9,0.3
128,16,99999.0,88.747,0,0,0,0,1,0,0.9,0.3
129,16,50.0,88.747,0,0,0,0,1,0,0.9,0.25
130,16,180.0,88.747,0,0,0,0,1,0,0.9,0.3
131,16,120.0,88.747,0,0,0,0,1,0,0.9,0.15
132,16,80.0,88.747,0,0,0,0,1,0,0.9,0.3
133,16,80.0,88.747,0,0,0,0,1,0,0.9,0.3
134,16,99999.0,88.747,0,0,0,0,1,0,0.9,0.3
135,16,50.0,88.747,0,0,0,0,1,0,0.9,0.3
136,16,80.0,88.747,0,0,0,0,1,0,0.9,0.3
137,16,180.0,88.747,0,0,0,0,1,0,0.9,0.3
138,16,120.0,88.747,0,0,0,0,1,0,0.9,0.15
139,16,50.0,88.747,0,0,0,0,1,0,0.9,0.25
140,16,80.0,88.747,0,0,0,0,1,0,0.9,0.25
141,16,80.0,88.747,0,0,0,0,1,0,0.9,0.3
142,16,250.0,88.747,0,0,0,0,1,0,0.9,0.3
143,16,80.0,87.8025,0,0,0,0,1,0,0.9,0.3
144,16,250.0,88.747,0,0,0,0,1,0,0.9,0.25
145,16,180.0,88.747,0,0,0,0,1,0,0.9,0.3
146,16,80.0,88.747,0,0,0,0,1,0,0.9,0.3
147,16,120.0,88.747,0,0,0,0,1,0,0.9,0.25
148,16,99999.0,88.747,0,0,0,0,1,0,0.9,0.3
149,16,80.0,88.747,0,0,0,0,1,0,0.9,0.3
150,16,80.0,88.747,0,0,0,0,1,0,0.9,0.3
151,16,180.0,88.747,0,0,0,0,1,0,0.9,0.3
152,16,120.0,88.747,0,0,0,0,1,0,0.9,0.25
153,16,250.0,88.747,0,0,0,0,1,0,0.9,0.1
154,16,50.0,88.747,0,0,0,0,1,0,0.9,0.3
155,16,180.0,86.1865,0,0,0,0,1,0,0.9,0.3
156,16,50.0,88.747,0,0,0,0,1,0,0.9,0.3
157,16,80.0,88.747,0,0,0,0,1,0,0.9,0.15
158,16,80.0,88.747,0,0,0,0,1,0,0.9,0.25
159,16,120.0,88.747,0,0,0,0,1,0,0.9,0.3
160,16,80.0,88.747,0,0,0,0,1,0,0.9,0.3
161,16,120.0,88.747,0,0,0,0,1,0,0.9,0.25
162,16,120.0,88.747,0,0,0,0,1,0,0.9,0.15
163,16,80.0,88.747,0,0,0,0,1,0,0.9,0.15
164,16,180.0,59.015,0,0,0,0,1,0,0.9,0.3
165,16,120.0,88.747,0,0,0,0,1,0,0.9,0.3
166,16,80.0,88.747,0,0,0,0,1,0,0.9,0.3
167,16,120.0,88.747,0,0,0,0,1,0,0.9,0.15
168,16,120.0,88.747,0,0,0,0,1,0,0.9,0.3
169,16,180.0,88.747,0,0,0,0,1,0,0.9,0.25
170,16,120.0,87.8025,0,0,0,0,1,0,0.9,0.25
171,16,99999.0,14.239,0,0,0,0,1,0,0.9,0.25
172,16,80.0,88.747,0,0,0,0,1,0,0.9,0.3
173,16,120.0,88.747,0,0,0,0,1,0,0.9,0.25
174,16,120.0,88.747,0,0,0,0,1,0,0.9,0.3
175,16,80.0,88.747,0,0,0,0,1,0,0.9,0.3
176,16,80.0,88.747,0,0,0,0,1,0,0.9,0.3
177,16,180.0,88.747,0,0,0,0,1,0,0.9,0.3
178,16,80.0,88.747,0,0,0,0,1,0,0.9,0.3
179,16,99999.0,88.747,0,0,0,0,1,0,0.9,0.25
180,16,120.0,88.747,0,0,0,0,1,0,0.9,0.3
181,16,50.0,88.747,0,0,0,0,1,0,0.9,0.3
182,16,50.0,88.747,0,0,0,0,1,0,0.9,0.25
183,16,180.0,88.747,0,0,0,0,1,0,0.9,0.25
184,16,80.0,88.747,0,0,0,0,1,0,0.9,0.3
185,16,80.0,49.905,0,0,0,0,1,0,0.9,0.25
186,16,250.0,88.747,0,0,0,0,1,0,0.9,0.3
187,16,250.0,88.747,0,0,0,0,1,0,0.9,0.3
188,16,120.0,88.747,0,0,0,0,1,0,0.9,0.3
189,16,250.0,88.747,0,0,0,0,1,0,0.9,0.3
190,16,120.0,88.747,0,0,0,0,1,0,0.9,0.3
191,16,99999.0,88.747,0,0,0,0,1,0,0.9,0.3
192,16,80.0,88.747,0,0,0,0,1,0,0.9,0.3
193,16,80.0,88.747,0,0,0,0,1,0,0.9,0.25
194,16,50.0,88.747,0,0,0,0,1,0,0.9,0.3
195,16,50.0,88.747,0,0,0,0,1,0,0.9,0.3
196,16,80.0,88.747,0,0,0,0,1,0,0.9,0.3
197,16,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
198,16,180.0,88.747,0,0,0,0,1,0,0.9,0.3
199,16,80.0,88.747,0,0,0,0,1,0,0.9,0.3
200,16,250.0,88.747,0,0,0,0,1,0,0.9,0.15
1,17,80.0,88.747,0,0,0,0,1,0,0.9,0.3
2,17,50.0,91.3015,0,0,0,0,1,0,0.9,0.3
3,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.3
4,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.3
5,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.25
6,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.3
7,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.3
8,17,120.0,91.3015,0,0,0,0,1,0,0.9,0.25
9,17,120.0,91.3015,0,0,0,0,1,0,0.9,0.3
10,17,120.0,59.015,0,0,0,0,1,0,0.9,0.3
11,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.3
12,17,120.0,14.239,0,0,0,0,1,0,0.9,0.2
13,17,80.0,78.4135,0,0,0,0,1,0,0.9,0.25
14,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.3
15,17,120.0,59.015,0,0,0,0,1,0,0.9,0.3
16,17,350.0,91.3015,0,0,0,0,1,0,0.9,0.3
17,17,180.0,91.3015,0,0,0,0,1,0,0.9,0.2
18,17,50.0,91.3015,0,0,0,0,1,0,0.9,0.2
19,17,120.0,91.3015,0,0,0,0,1,0,0.9,0.3
20,17,180.0,91.3015,0,0,0,0,1,0,0.9,0.3
21,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.3
22,17,120.0,91.3015,0,0,0,0,1,0,0.9,0.25
23,17,500.0,91.3015,0,0,0,0,1,0,0.9,0.3
24,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.3
25,17,250.0,91.3015,0,0,0,0,1,0,0.9,0.3
26,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.3
27,17,250.0,91.3015,0,0,0,0,1,0,0.9,0.1
28,17,120.0,91.3015,0,0,0,0,1,0,0.9,0.3
29,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.3
30,17,50.0,91.3015,0,0,0,0,1,0,0.9,0.25
31,17,120.0,91.3015,0,0,0,0,1,0,0.9,0.25
32,17,80.0,5.995,0,0,0,0,1,0,0.9,0.3
33,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.3
34,17,250.0,91.3015,0,0,0,0,1,0,0.9,0.3
35,17,80.0,74.2705,0,0,0,0,1,0,0.9,0.25
36,17,99999.0,91.3015,0,0,0,0,1,0,0.9,0.3
37,17,350.0,91.3015,0,0,0,0,1,0,0.9,0.3
38,17,99999.0,91.3015,0,0,0,0,1,0,0.9,0.3
39,17,50.0,91.3015,0,0,0,0,1,0,0.9,0.3
40,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.3
41,17,50.0,59.015,1,32.2865,4.15905265342,10,5.15905265342,y,0.9,0.1
42,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.25
43,17,50.0,91.3015,0,0,0,0,1,0,0.9,0.3
44,17,120.0,91.3015,0,0,0,0,1,0,0.9,0.3
45,17,250.0,82.2835,0,0,0,0,1,0,0.9,0.25
46,17,20.0,91.3015,0,0,0,0,1,0,0.9,0.3
47,17,350.0,91.3015,0,0,0,0,1,0,0.9,0.1
48,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.3
49,17,10.0,91.3015,0,0,0,0,1,0,0.9,0.3
50,17,180.0,91.3015,0,0,0,0,1,0,0.9,0.3
51,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.25
52,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.25
53,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.2
54,17,120.0,86.1865,0,0,0,0,1,0,0.9,0.3
55,17,120.0,68.0135,0,0,0,0,1,0,0.9,0.25
56,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.3
57,17,80.0,91.3015,1,0,0,0,1,0,0.9,0.15
58,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.3
59,17,120.0,91.3015,0,0,0,0,1,0,0.9,0.25
60,17,99999.0,91.3015,0,0,0,0,1,0,0.9,0.15
61,17,180.0,91.3015,0,0,0,0,1,0,0.9,0.3
62,17,120.0,91.3015,0,0,0,0,1,0,0.9,0.25
63,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.25
64,17,180.0,91.3015,0,0,0,0,1,0,0.9,0.25
65,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.3
66,17,250.0,91.3015,0,0,0,0,1,0,0.9,0.25
67,17,120.0,91.3015,0,0,0,0,1,0,0.9,0.3
68,17,50.0,23.879,0,0,0,0,1,0,0.9,0.3
69,17,50.0,88.747,0,0,0,0,1,0,0.9,0.3
70,17,120.0,91.3015,0,0,0,0,1,0,0.9,0.3
71,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.25
72,17,180.0,91.3015,0,0,0,0,1,0,0.9,0.3
73,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.3
74,17,120.0,91.3015,0,0,0,0,1,0,0.9,0.25
75,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.3
76,17,250.0,91.3015,0,0,0,0,1,0,0.9,0.25
77,17,500.0,71.158,0,0,0,0,1,0,0.9,0.3
78,17,50.0,91.3015,0,0,0,0,1,0,0.9,0.3
79,17,99999.0,14.239,0,0,0,0,1,0,0.9,0.3
80,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.3
81,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.3
82,17,120.0,91.3015,0,0,0,0,1,0,0.9,0.3
83,17,350.0,91.3015,0,0,0,0,1,0,0.9,0.3
84,17,120.0,74.2705,0,0,0,0,1,0,0.9,0.25
85,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.3
86,17,80.0,41.1275,0,0,0,0,1,0,0.9,0.3
87,17,120.0,91.3015,0,0,0,0,1,0,0.9,0.3
88,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.25
89,17,99999.0,91.3015,0,0,0,0,1,0,0.9,0.3
90,17,99999.0,91.3015,0,0,0,0,1,0,0.9,0.25
91,17,120.0,91.3015,0,0,0,0,1,0,0.9,0.3
92,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.25
93,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.3
94,17,80.0,91.3015,1,0,0,0,1,0,0.9,0.15
95,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.3
96,17,50.0,91.3015,0,0,0,0,1,0,0.9,0.3
97,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.3
98,17,180.0,91.3015,0,0,0,0,1,0,0.9,0.25
99,17,120.0,91.3015,0,0,0,0,1,0,0.9,0.3
100,17,180.0,91.3015,0,0,0,0,1,0,0.9,0.25
101,17,50.0,91.3015,0,0,0,0,1,0,0.9,0.25
102,17,80.0,82.2835,1,9.018,1.17845925408,4,2.17845925408,y,0.9,0.1
103,17,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
104,17,99999.0,91.3015,0,0,0,0,1,0,0.9,0.3
105,17,120.0,91.3015,0,0,0,0,1,0,0.9,0.1
106,17,99999.0,91.3015,0,0,0,0,1,0,0.9,0.2
107,17,80.0,78.4135,0,0,0,0,1,0,0.9,0.1
108,17,180.0,91.3015,0,0,0,0,1,0,0.9,0.3
109,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.25
110,17,120.0,91.3015,0,0,0,0,1,0,0.9,0.3
111,17,350.0,91.3015,0,0,0,0,1,0,0.9,0.3
112,17,20.0,91.3015,0,0,0,0,1,0,0.9,0.3
113,17,350.0,91.3015,0,0,0,0,1,0,0.9,0.15
114,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.3
115,17,120.0,91.3015,0,0,0,0,1,0,0.9,0.1
116,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.3
117,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.3
118,17,180.0,91.3015,0,0,0,0,1,0,0.9,0.3
119,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.3
120,17,120.0,91.3015,0,0,0,0,1,0,0.9,0.1
121,17,50.0,91.3015,0,0,0,0,1,0,0.9,0.3
122,17,120.0,91.3015,0,0,0,0,1,0,0.9,0.25
123,17,120.0,91.3015,0,0,0,0,1,0,0.9,0.3
124,17,120.0,91.3015,0,0,0,0,1,0,0.9,0.3
125,17,99999.0,59.015,0,0,0,0,1,0,0.9,0.3
126,17,180.0,91.3015,0,0,0,0,1,0,0.9,0.3
127,17,180.0,91.3015,0,0,0,0,1,0,0.9,0.3
128,17,99999.0,91.3015,0,0,0,0,1,0,0.9,0.3
129,17,50.0,91.3015,0,0,0,0,1,0,0.9,0.25
130,17,180.0,91.3015,0,0,0,0,1,0,0.9,0.3
131,17,120.0,91.3015,0,0,0,0,1,0,0.9,0.15
132,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.3
133,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.3
134,17,99999.0,91.3015,0,0,0,0,1,0,0.9,0.3
135,17,50.0,91.3015,0,0,0,0,1,0,0.9,0.3
136,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.3
137,17,180.0,91.3015,0,0,0,0,1,0,0.9,0.3
138,17,120.0,91.3015,0,0,0,0,1,0,0.9,0.15
139,17,50.0,91.3015,0,0,0,0,1,0,0.9,0.25
140,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.25
141,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.3
142,17,250.0,91.3015,0,0,0,0,1,0,0.9,0.3
143,17,80.0,87.8025,0,0,0,0,1,0,0.9,0.3
144,17,250.0,91.3015,0,0,0,0,1,0,0.9,0.25
145,17,180.0,91.3015,0,0,0,0,1,0,0.9,0.3
146,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.3
147,17,120.0,91.3015,0,0,0,0,1,0,0.9,0.25
148,17,99999.0,88.747,0,0,0,0,1,0,0.9,0.3
149,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.3
150,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.3
151,17,180.0,91.3015,0,0,0,0,1,0,0.9,0.3
152,17,120.0,91.3015,0,0,0,0,1,0,0.9,0.25
153,17,250.0,91.3015,0,0,0,0,1,0,0.9,0.1
154,17,50.0,91.3015,0,0,0,0,1,0,0.9,0.3
155,17,180.0,86.1865,0,0,0,0,1,0,0.9,0.3
156,17,50.0,91.3015,0,0,0,0,1,0,0.9,0.3
157,17,80.0,91.3015,1,0,0,0,1,0,0.9,0.15
158,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.25
159,17,120.0,91.3015,0,0,0,0,1,0,0.9,0.3
160,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.3
161,17,120.0,91.3015,0,0,0,0,1,0,0.9,0.25
162,17,120.0,91.3015,0,0,0,0,1,0,0.9,0.15
163,17,80.0,91.3015,1,0,0,0,1,0,0.9,0.15
164,17,180.0,59.015,0,0,0,0,1,0,0.9,0.3
165,17,120.0,91.3015,0,0,0,0,1,0,0.9,0.3
166,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.3
167,17,120.0,91.3015,0,0,0,0,1,0,0.9,0.15
168,17,120.0,91.3015,0,0,0,0,1,0,0.9,0.3
169,17,180.0,91.3015,0,0,0,0,1,0,0.9,0.25
170,17,120.0,87.8025,0,0,0,0,1,0,0.9,0.25
171,17,99999.0,14.239,0,0,0,0,1,0,0.9,0.25
172,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.3
173,17,120.0,91.3015,0,0,0,0,1,0,0.9,0.25
174,17,120.0,91.3015,0,0,0,0,1,0,0.9,0.3
175,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.3
176,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.3
177,17,180.0,91.3015,0,0,0,0,1,0,0.9,0.3
178,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.3
179,17,99999.0,88.747,0,0,0,0,1,0,0.9,0.25
180,17,120.0,91.3015,0,0,0,0,1,0,0.9,0.3
181,17,50.0,91.3015,0,0,0,0,1,0,0.9,0.3
182,17,50.0,91.3015,0,0,0,0,1,0,0.9,0.25
183,17,180.0,91.3015,0,0,0,0,1,0,0.9,0.25
184,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.3
185,17,80.0,49.905,0,0,0,0,1,0,0.9,0.25
186,17,250.0,91.3015,0,0,0,0,1,0,0.9,0.3
187,17,250.0,91.3015,0,0,0,0,1,0,0.9,0.3
188,17,120.0,91.3015,0,0,0,0,1,0,0.9,0.3
189,17,250.0,91.3015,0,0,0,0,1,0,0.9,0.3
190,17,120.0,91.3015,0,0,0,0,1,0,0.9,0.3
191,17,99999.0,91.3015,0,0,0,0,1,0,0.9,0.3
192,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.3
193,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.25
194,17,50.0,91.3015,0,0,0,0,1,0,0.9,0.3
195,17,50.0,91.3015,0,0,0,0,1,0,0.9,0.3
196,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.3
197,17,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
198,17,180.0,91.3015,0,0,0,0,1,0,0.9,0.3
199,17,80.0,91.3015,0,0,0,0,1,0,0.9,0.3
200,17,250.0,91.3015,0,0,0,0,1,0,0.9,0.15
1,18,80.0,88.747,0,0,0,0,1,0,0.9,0.3
2,18,50.0,92.6685,0,0,0,0,1,0,0.9,0.3
3,18,80.0,92.6685,0,0,0,0,1,0,0.9,0.3
4,18,80.0,92.6685,0,0,0,0,1,0,0.9,0.3
5,18,80.0,92.6685,0,0,0,0,1,0,0.9,0.25
6,18,80.0,92.6685,0,0,0,0,1,0,0.9,0.3
7,18,80.0,92.6685,0,0,0,0,1,0,0.9,0.3
8,18,120.0,92.6685,0,0,0,0,1,0,0.9,0.25
9,18,120.0,92.6685,0,0,0,0,1,0,0.9,0.3
10,18,120.0,59.015,0,0,0,0,1,0,0.9,0.3
11,18,80.0,92.6685,0,0,0,0,1,0,0.9,0.3
12,18,120.0,14.239,0,0,0,0,1,0,0.9,0.2
13,18,80.0,78.4135,0,0,0,0,1,0,0.9,0.25
14,18,80.0,92.6685,0,0,0,0,1,0,0.9,0.3
15,18,120.0,59.015,0,0,0,0,1,0,0.9,0.3
16,18,350.0,92.6685,0,0,0,0,1,0,0.9,0.3
17,18,180.0,92.6685,0,0,0,0,1,0,0.9,0.2
18,18,50.0,92.6685,0,0,0,0,1,0,0.9,0.2
19,18,120.0,92.6685,0,0,0,0,1,0,0.9,0.3
20,18,180.0,92.6685,0,0,0,0,1,0,0.9,0.3
21,18,80.0,92.6685,0,0,0,0,1,0,0.9,0.3
22,18,120.0,92.6685,0,0,0,0,1,0,0.9,0.25
23,18,500.0,92.6685,0,0,0,0,1,0,0.9,0.3
24,18,80.0,92.6685,0,0,0,0,1,0,0.9,0.3
25,18,250.0,92.6685,0,0,0,0,1,0,0.9,0.3
26,18,80.0,92.6685,0,0,0,0,1,0,0.9,0.3
27,18,250.0,92.6685,0,0,0,0,1,0,0.9,0.1
28,18,120.0,92.6685,0,0,0,0,1,0,0.9,0.3
29,18,80.0,92.6685,0,0,0,0,1,0,0.9,0.3
30,18,50.0,92.6685,0,0,0,0,1,0,0.9,0.25
31,18,120.0,92.6685,0,0,0,0,1,0,0.9,0.25
32,18,80.0,5.995,0,0,0,0,1,0,0.9,0.3
33,18,80.0,92.6685,0,0,0,0,1,0,0.9,0.3
34,18,250.0,92.6685,0,0,0,0,1,0,0.9,0.3
35,18,80.0,74.2705,0,0,0,0,1,0,0.9,0.25
36,18,99999.0,92.6685,0,0,0,0,1,0,0.9,0.3
37,18,350.0,92.6685,0,0,0,0,1,0,0.9,0.3
38,18,99999.0,92.6685,0,0,0,0,1,0,0.9,0.3
39,18,50.0,92.6685,0,0,0,0,1,0,0.9,0.3
40,18,80.0,92.6685,0,0,0,0,1,0,0.9,0.3
41,18,50.0,59.015,1,33.6535,4.33146525502,11,5.33146525502,y,0.9,0.1
42,18,80.0,92.6685,0,0,0,0,1,0,0.9,0.25
43,18,50.0,92.6685,0,0,0,0,1,0,0.9,0.3
44,18,120.0,92.6685,0,0,0,0,1,0,0.9,0.3
45,18,250.0,82.2835,0,0,0,0,1,0,0.9,0.25
46,18,20.0,92.6685,0,0,0,0,1,0,0.9,0.3
47,18,350.0,92.6685,0,0,0,0,1,0,0.9,0.1
48,18,80.0,92.6685,0,0,0,0,1,0,0.9,0.3
49,18,10.0,91.3015,0,0,0,0,1,0,0.9,0.3
50,18,180.0,92.6685,0,0,0,0,1,0,0.9,0.3
51,18,80.0,92.6685,0,0,0,0,1,0,0.9,0.25
52,18,80.0,92.6685,0,0,0,0,1,0,0.9,0.25
53,18,80.0,92.6685,0,0,0,0,1,0,0.9,0.2
54,18,120.0,86.1865,0,0,0,0,1,0,0.9,0.3
55,18,120.0,68.0135,0,0,0,0,1,0,0.9,0.25
56,18,80.0,92.6685,0,0,0,0,1,0,0.9,0.3
57,18,80.0,91.3015,1,1.367,0,1,1,0,0.9,0.15
58,18,80.0,92.6685,0,0,0,0,1,0,0.9,0.3
59,18,120.0,92.6685,0,0,0,0,1,0,0.9,0.25
60,18,99999.0,92.6685,0,0,0,0,1,0,0.9,0.15
61,18,180.0,92.6685,0,0,0,0,1,0,0.9,0.3
62,18,120.0,92.6685,0,0,0,0,1,0,0.9,0.25
63,18,80.0,92.6685,0,0,0,0,1,0,0.9,0.25
64,18,180.0,92.6685,0,0,0,0,1,0,0.9,0.25
65,18,80.0,92.6685,0,0,0,0,1,0,0.9,0.3
66,18,250.0,92.6685,0,0,0,0,1,0,0.9,0.25
67,18,120.0,92.6685,0,0,0,0,1,0,0.9,0.3
68,18,50.0,23.879,0,0,0,0,1,0,0.9,0.3
69,18,50.0,88.747,0,0,0,0,1,0,0.9,0.3
70,18,120.0,92.6685,0,0,0,0,1,0,0.9,0.3
71,18,80.0,92.6685,0,0,0,0,1,0,0.9,0.25
72,18,180.0,92.6685,0,0,0,0,1,0,0.9,0.3
73,18,80.0,92.6685,0,0,0,0,1,0,0.9,0.3
74,18,120.0,92.6685,0,0,0,0,1,0,0.9,0.25
75,18,80.0,92.6685,0,0,0,0,1,0,0.9,0.3
76,18,250.0,92.6685,0,0,0,0,1,0,0.9,0.25
77,18,500.0,71.158,0,0,0,0,1,0,0.9,0.3
78,18,50.0,92.6685,0,0,0,0,1,0,0.9,0.3
79,18,99999.0,14.239,0,0,0,0,1,0,0.9,0.3
80,18,80.0,92.6685,0,0,0,0,1,0,0.9,0.3
81,18,80.0,92.6685,0,0,0,0,1,0,0.9,0.3
82,18,120.0,92.6685,0,0,0,0,1,0,0.9,0.3
83,18,350.0,92.6685,0,0,0,0,1,0,0.9,0.3
84,18,120.0,74.2705,0,0,0,0,1,0,0.9,0.25
85,18,80.0,92.6685,0,0,0,0,1,0,0.9,0.3
86,18,80.0,41.1275,0,0,0,0,1,0,0.9,0.3
87,18,120.0,92.6685,0,0,0,0,1,0,0.9,0.3
88,18,80.0,92.6685,0,0,0,0,1,0,0.9,0.25
89,18,99999.0,92.6685,0,0,0,0,1,0,0.9,0.3
90,18,99999.0,92.6685,0,0,0,0,1,0,0.9,0.25
91,18,120.0,92.6685,0,0,0,0,1,0,0.9,0.3
92,18,80.0,92.6685,0,0,0,0,1,0,0.9,0.25
93,18,80.0,92.6685,0,0,0,0,1,0,0.9,0.3
94,18,80.0,91.3015,1,1.367,0,1,1,0,0.9,0.15
95,18,80.0,92.6685,0,0,0,0,1,0,0.9,0.3
96,18,50.0,92.6685,0,0,0,0,1,0,0.9,0.3
97,18,80.0,92.6685,0,0,0,0,1,0,0.9,0.3
98,18,180.0,92.6685,0,0,0,0,1,0,0.9,0.25
99,18,120.0,92.6685,0,0,0,0,1,0,0.9,0.3
100,18,180.0,92.6685,0,0,0,0,1,0,0.9,0.25
101,18,50.0,92.6685,0,0,0,0,1,0,0.9,0.25
102,18,80.0,82.2835,1,10.385,1.355961142,5,2.355961142,y,0.9,0.1
103,18,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
104,18,99999.0,92.6685,0,0,0,0,1,0,0.9,0.3
105,18,120.0,92.6685,0,0,0,0,1,0,0.9,0.1
106,18,99999.0,92.6685,0,0,0,0,1,0,0.9,0.2
107,18,80.0,78.4135,0,0,0,0,1,0,0.9,0.1
108,18,180.0,92.6685,0,0,0,0,1,0,0.9,0.3
109,18,80.0,92.6685,0,0,0,0,1,0,0.9,0.25
110,18,120.0,92.6685,0,0,0,0,1,0,0.9,0.3
111,18,350.0,92.6685,0,0,0,0,1,0,0.9,0.3
112,18,20.0,92.6685,0,0,0,0,1,0,0.9,0.3
113,18,350.0,92.6685,0,0,0,0,1,0,0.9,0.15
114,18,80.0,92.6685,0,0,0,0,1,0,0.9,0.3
115,18,120.0,92.6685,0,0,0,0,1,0,0.9,0.1
116,18,80.0,92.6685,0,0,0,0,1,0,0.9,0.3
117,18,80.0,92.6685,0,0,0,0,1,0,0.9,0.3
118,18,180.0,92.6685,0,0,0,0,1,0,0.9,0.3
119,18,80.0,92.6685,0,0,0,0,1,0,0.9,0.3
120,18,120.0,92.6685,0,0,0,0,1,0,0.9,0.1
121,18,50.0,92.6685,0,0,0,0,1,0,0.9,0.3
122,18,120.0,92.6685,0,0,0,0,1,0,0.9,0.25
123,18,120.0,92.6685,0,0,0,0,1,0,0.9,0.3
124,18,120.0,92.6685,0,0,0,0,1,0,0.9,0.3
125,18,99999.0,59.015,0,0,0,0,1,0,0.9,0.3
126,18,180.0,92.6685,0,0,0,0,1,0,0.9,0.3
127,18,180.0,92.6685,0,0,0,0,1,0,0.9,0.3
128,18,99999.0,92.6685,0,0,0,0,1,0,0.9,0.3
129,18,50.0,92.6685,0,0,0,0,1,0,0.9,0.25
130,18,180.0,92.6685,0,0,0,0,1,0,0.9,0.3
131,18,120.0,92.6685,0,0,0,0,1,0,0.9,0.15
132,18,80.0,92.6685,0,0,0,0,1,0,0.9,0.3
133,18,80.0,92.6685,0,0,0,0,1,0,0.9,0.3
134,18,99999.0,92.6685,0,0,0,0,1,0,0.9,0.3
